from_id,to_id,method,distance_km,time_min,cost_baht
31,7,motorbike,89.37,51.2,776.88
31,8,motorbike,29.32,23.6,243.06
31,9,motorbike,75.9,41.9,641.6
31,10,motorbike,63.75,35.4,532.25
31,11,motorbike,85.21,46.7,733.2
31,12,motorbike,22.9,19.0,191.7
31,13,motorbike,14.67,14.5,131.19
31,14,motorbike,12.77,13.6,117.89
31,15,motorbike,17.26,18.4,149.32
31,16,motorbike,13.46,13.8,122.72
31,17,motorbike,3.94,5.6,59.11
31,18,motorbike,17.06,18.3,147.92
31,19,motorbike,6.69,7.5,76.98
31,20,motorbike,69.42,41.5,583.28
31,21,motorbike,16.34,16.4,142.88
31,22,motorbike,14.42,14.5,129.44
31,23,motorbike,6.63,7.3,76.59
31,24,motorbike,68.69,37.6,576.71
31,25,motorbike,5.86,7.0,71.59
31,26,motorbike,2.95,3.4,52.67
31,27,motorbike,10.94,9.5,105.08
31,28,motorbike,8.0,8.5,85.5
31,29,motorbike,5.37,5.3,68.41
31,30,motorbike,11.48,12.4,108.86
31,32,motorbike,10.92,8.6,104.94
31,33,motorbike,5.37,5.3,68.41
31,34,motorbike,8.9,9.2,91.35
31,35,motorbike,8.58,8.4,89.27
31,36,motorbike,19.48,18.8,164.86
31,37,motorbike,12.83,13.2,118.31
31,38,motorbike,8.78,10.0,90.57
31,39,motorbike,61.01,35.9,507.59
31,40,motorbike,60.88,35.7,506.42
31,41,motorbike,62.37,34.9,519.83
31,42,motorbike,12.9,13.4,118.8
31,43,motorbike,34.36,28.5,283.38
31,44,motorbike,62.83,36.2,523.97
31,45,motorbike,66.31,38.3,555.29
32,1,motorbike,5.61,4.4,69.97
32,2,motorbike,41.85,25.8,344.23
32,3,motorbike,26.04,21.5,216.82
32,4,motorbike,47.67,29.3,393.7
32,5,motorbike,21.58,17.8,181.14
32,6,motorbike,57.23,28.7,474.95
32,7,motorbike,86.78,46.5,749.69
32,8,motorbike,31.73,21.9,262.34
32,9,motorbike,73.31,37.2,618.29
32,10,motorbike,61.16,30.7,508.94
32,11,motorbike,82.62,42.0,706.01
32,12,motorbike,25.31,17.2,210.98
32,13,motorbike,17.09,12.7,148.13
32,14,motorbike,17.37,12.6,150.09
32,15,motorbike,19.67,16.6,166.19
32,16,motorbike,15.87,12.0,139.59
32,17,motorbike,7.07,7.7,79.45
32,18,motorbike,21.66,17.3,181.78
32,19,motorbike,11.04,7.2,105.78
32,20,motorbike,66.83,36.8,559.97
32,21,motorbike,18.75,14.6,159.75
32,22,motorbike,16.83,12.7,146.31
32,23,motorbike,10.98,7.1,105.36
32,24,motorbike,66.09,32.9,553.31
32,25,motorbike,8.98,9.1,91.87
32,26,motorbike,6.98,6.2,78.87
32,27,motorbike,10.17,7.7,99.69
32,28,motorbike,10.41,6.7,101.37
32,29,motorbike,10.74,9.3,103.68
32,30,motorbike,16.08,11.4,141.06
32,31,motorbike,8.16,6.9,86.54
32,33,motorbike,10.74,9.3,103.68
32,34,motorbike,15.31,12.4,135.67
32,35,motorbike,14.98,11.5,133.36
32,36,motorbike,21.89,17.0,183.62
32,37,motorbike,15.25,11.4,135.25
32,38,motorbike,12.17,8.4,113.69
32,39,motorbike,58.41,31.2,484.98
32,40,motorbike,58.29,31.0,483.97
32,41,motorbike,59.77,30.2,496.55
32,42,motorbike,15.32,11.6,135.74
32,43,motorbike,31.75,25.3,262.5
32,44,motorbike,60.24,31.5,500.66
32,45,motorbike,63.71,33.6,531.89
33,1,motorbike,7.5,7.3,82.25
33,2,motorbike,45.55,31.6,375.67
33,3,motorbike,24.74,24.4,206.42
33,4,motorbike,46.26,34.4,381.71
33,5,motorbike,21.02,17.5,176.66
33,6,motorbike,60.93,34.6,506.87
33,7,motorbike,90.49,52.4,788.64
33,8,motorbike,30.43,24.8,251.94
33,9,motorbike,77.01,43.1,651.59
33,10,motorbike,64.87,36.5,542.33
33,11,motorbike,86.33,47.8,744.96
33,12,motorbike,24.01,20.1,200.58
33,13,motorbike,15.79,15.6,139.03
33,14,motorbike,13.88,14.8,125.66
33,15,motorbike,18.37,19.5,157.09
33,16,motorbike,14.57,14.9,130.49
33,17,motorbike,5.06,6.7,66.39
33,18,motorbike,18.17,19.4,155.69
33,19,motorbike,7.8,8.6,84.2
33,20,motorbike,70.54,42.7,593.36
33,21,motorbike,17.45,17.5,150.65
33,22,motorbike,15.53,15.6,137.21
33,23,motorbike,7.74,8.4,83.81
33,24,motorbike,69.8,38.7,586.7
33,25,motorbike,3.68,5.6,57.42
33,26,motorbike,4.06,4.5,59.89
33,27,motorbike,12.06,10.7,112.92
33,28,motorbike,9.11,9.6,92.72
33,29,motorbike,0.0,0.0,40.0
33,30,motorbike,12.59,13.5,116.63
33,31,motorbike,3.8,3.7,58.2
33,32,motorbike,12.03,9.7,112.71
33,34,motorbike,8.27,9.7,87.25
33,35,motorbike,7.95,8.8,85.18
33,36,motorbike,20.59,19.9,173.22
33,37,motorbike,13.95,14.3,126.15
33,38,motorbike,9.89,11.1,97.78
33,39,motorbike,62.12,37.0,517.58
33,40,motorbike,61.99,36.8,516.41
33,41,motorbike,63.48,36.1,529.82
33,42,motorbike,14.02,14.5,126.64
33,43,motorbike,35.48,29.6,292.34
33,44,motorbike,63.94,37.3,533.96
33,45,motorbike,67.42,39.5,565.28
34,1,motorbike,12.11,10.1,113.27
34,2,motorbike,50.16,34.4,414.86
34,3,motorbike,32.54,27.3,268.82
34,4,motorbike,54.06,37.3,448.01
34,5,motorbike,11.95,15.4,112.15
34,6,motorbike,65.54,37.4,548.36
34,7,motorbike,95.1,55.2,837.05
34,8,motorbike,38.23,27.6,314.34
34,9,motorbike,81.63,45.9,695.62
34,10,motorbike,69.48,39.3,583.82
34,11,motorbike,90.94,50.6,793.37
34,12,motorbike,31.81,23.0,262.98
34,13,motorbike,23.58,18.5,197.14
34,14,motorbike,23.87,18.4,199.46
34,15,motorbike,26.17,22.4,217.86
34,16,motorbike,22.37,17.8,187.46
34,17,motorbike,10.47,12.9,101.79
34,18,motorbike,28.16,23.1,233.78
34,19,motorbike,17.54,13.0,151.28
34,20,motorbike,75.15,45.5,634.85
34,21,motorbike,25.25,20.4,210.5
34,22,motorbike,23.33,18.5,195.14
34,23,motorbike,17.48,12.8,150.86
34,24,motorbike,74.41,41.5,628.19
34,25,motorbike,9.1,11.8,92.65
34,26,motorbike,9.48,10.7,95.12
34,27,motorbike,16.67,13.5,145.19
34,28,motorbike,16.91,12.5,146.87
34,29,motorbike,5.68,6.8,70.42
34,30,motorbike,22.58,17.2,189.14
34,31,motorbike,8.46,8.5,88.49
34,32,motorbike,16.64,12.5,144.98
34,33,motorbike,5.68,6.8,70.42
34,35,motorbike,0.33,0.9,40.0
34,36,motorbike,28.39,22.8,235.62
34,37,motorbike,21.74,17.1,182.42
34,38,motorbike,18.67,14.2,159.19
34,39,motorbike,66.73,39.8,559.07
34,40,motorbike,66.6,39.6,557.9
34,41,motorbike,68.09,38.9,571.31
34,42,motorbike,21.81,17.4,182.98
34,43,motorbike,40.09,32.4,329.27
34,44,motorbike,68.56,40.1,575.54
34,45,motorbike,72.03,42.3,606.77
35,1,motorbike,11.78,9.3,110.96
35,2,motorbike,49.84,33.6,412.14
35,3,motorbike,32.21,26.4,266.18
35,4,motorbike,53.74,36.4,445.29
35,5,motorbike,11.62,14.5,109.84
35,6,motorbike,65.22,36.5,545.48
35,7,motorbike,94.77,54.3,833.58
35,8,motorbike,37.91,26.8,311.78
35,9,motorbike,81.3,45.0,692.15
35,10,motorbike,69.15,38.4,580.85
35,11,motorbike,90.61,49.8,789.9
35,12,motorbike,31.48,22.1,260.34
35,13,motorbike,23.26,17.6,194.58
35,14,motorbike,23.55,17.6,196.9
35,15,motorbike,25.84,21.5,215.22
35,16,motorbike,22.05,16.9,184.9
35,17,motorbike,10.15,12.0,99.55
35,18,motorbike,27.83,22.2,231.14
35,19,motorbike,17.21,12.1,148.97
35,20,motorbike,74.82,44.6,631.88
35,21,motorbike,24.92,19.5,207.86
35,22,motorbike,23.0,17.6,192.5
35,23,motorbike,17.15,12.0,148.55
35,24,motorbike,74.08,40.7,625.22
35,25,motorbike,8.77,11.0,90.5
35,26,motorbike,9.15,9.8,92.97
35,27,motorbike,16.34,12.6,142.88
35,28,motorbike,16.58,11.6,144.56
35,29,motorbike,5.35,5.9,68.28
35,30,motorbike,22.25,16.3,186.5
35,31,motorbike,8.14,7.7,86.41
35,32,motorbike,16.32,11.7,142.74
35,33,motorbike,5.35,5.9,68.28
35,34,motorbike,0.33,0.9,40.0
35,36,motorbike,28.06,22.0,232.98
35,37,motorbike,21.42,16.3,179.86
35,38,motorbike,18.34,13.3,156.88
35,39,motorbike,66.41,39.0,556.19
35,40,motorbike,66.28,38.8,555.02
35,41,motorbike,67.77,38.0,568.43
35,42,motorbike,21.49,16.5,180.42
35,43,motorbike,39.76,31.6,326.58
35,44,motorbike,68.23,39.3,572.57
35,45,motorbike,71.7,41.4,603.8
36,1,motorbike,17.44,13.7,150.58
36,2,motorbike,26.47,20.8,220.26
36,3,motorbike,4.89,7.8,65.28
36,4,motorbike,30.94,21.4,256.02
36,5,motorbike,34.14,27.0,281.62
36,6,motorbike,41.74,26.5,343.29
36,7,motorbike,68.76,44.2,577.34
36,8,motorbike,15.11,11.8,134.27
36,9,motorbike,56.48,34.9,468.58
36,10,motorbike,44.33,28.3,365.31
36,11,motorbike,74.89,44.7,632.51
36,12,motorbike,8.69,7.1,89.98
36,13,motorbike,5.63,5.4,70.09
36,14,motorbike,12.49,13.7,115.93
36,15,motorbike,11.56,12.7,109.42
36,16,motorbike,6.68,7.3,76.92
36,17,motorbike,17.5,15.8,151.0
36,18,motorbike,13.53,14.6,123.21
36,19,motorbike,14.17,12.3,127.69
36,20,motorbike,50.0,34.5,413.5
36,21,motorbike,8.63,8.7,89.59
36,22,motorbike,8.72,8.8,90.18
36,23,motorbike,14.12,12.2,127.34
36,24,motorbike,49.26,30.5,407.21
36,25,motorbike,18.6,17.2,158.7
36,26,motorbike,18.63,15.4,158.91
36,27,motorbike,12.58,13.0,116.56
36,28,motorbike,13.55,11.8,123.35
36,29,motorbike,22.38,18.5,187.54
36,30,motorbike,15.47,14.5,136.79
36,31,motorbike,19.81,16.1,167.17
36,32,motorbike,19.29,15.1,163.53
36,33,motorbike,22.38,18.5,187.54
36,34,motorbike,26.98,21.6,224.34
36,35,motorbike,26.65,20.8,221.7
36,37,motorbike,7.07,7.0,79.45
36,38,motorbike,13.63,12.5,123.91
36,39,motorbike,42.75,28.9,351.88
36,40,motorbike,42.97,28.9,353.75
36,41,motorbike,42.94,27.9,353.49
36,42,motorbike,7.13,7.2,79.84
36,43,motorbike,26.17,23.6,217.86
36,44,motorbike,43.41,29.1,357.48
36,45,motorbike,46.88,31.3,386.98
37,1,motorbike,14.09,10.6,127.13
37,2,motorbike,29.7,22.6,246.1
37,3,motorbike,12.65,13.2,117.05
37,4,motorbike,34.18,23.2,281.94
37,5,motorbike,31.62,25.7,261.46
37,6,motorbike,44.97,28.3,370.75
37,7,motorbike,71.99,46.0,606.41
37,8,motorbike,18.35,13.5,156.95
37,9,motorbike,59.71,36.6,496.03
37,10,motorbike,47.56,30.1,392.76
37,11,motorbike,78.12,46.5,661.58
37,12,motorbike,11.92,8.9,111.94
37,13,motorbike,3.7,4.4,57.55
37,14,motorbike,5.82,7.4,71.33
37,15,motorbike,5.76,7.3,70.94
37,16,motorbike,2.49,3.7,49.69
37,17,motorbike,11.13,10.2,106.41
37,18,motorbike,7.73,9.2,83.75
37,19,motorbike,7.9,6.2,84.85
37,20,motorbike,53.23,36.3,440.95
37,21,motorbike,5.36,6.3,68.34
37,22,motorbike,3.44,4.4,55.86
37,23,motorbike,7.84,6.0,84.46
37,24,motorbike,52.49,32.3,434.67
37,25,motorbike,12.24,11.5,114.18
37,26,motorbike,11.76,10.8,110.82
37,27,motorbike,8.07,8.5,85.95
37,28,motorbike,7.27,5.7,80.75
37,29,motorbike,15.51,13.9,137.07
37,30,motorbike,9.19,8.3,93.23
37,31,motorbike,12.93,11.4,119.01
37,32,motorbike,18.62,13.0,158.84
37,33,motorbike,15.51,13.9,137.07
37,34,motorbike,23.63,18.5,197.54
37,35,motorbike,23.31,17.7,194.98
37,36,motorbike,8.5,8.7,88.75
37,38,motorbike,7.36,6.4,81.34
37,39,motorbike,45.98,30.7,379.33
37,40,motorbike,46.2,30.7,381.2
37,41,motorbike,46.18,29.7,381.03
37,42,motorbike,0.07,0.2,40.0
37,43,motorbike,27.61,25.0,229.38
37,44,motorbike,46.64,30.9,384.94
37,45,motorbike,50.11,33.1,414.44
38,1,motorbike,10.49,8.3,101.93
38,2,motorbike,34.73,26.8,286.34
38,3,motorbike,17.68,17.4,152.26
38,4,motorbike,39.21,27.4,322.18
38,5,motorbike,28.02,23.4,232.66
38,6,motorbike,50.01,32.5,413.58
38,7,motorbike,77.02,50.2,651.68
38,8,motorbike,23.38,17.8,195.54
38,9,motorbike,64.74,40.9,541.16
38,10,motorbike,52.6,34.3,435.6
38,11,motorbike,84.11,45.9,721.65
38,12,motorbike,16.96,13.1,147.22
38,13,motorbike,8.73,8.6,90.25
38,14,motorbike,5.09,5.1,66.59
38,15,motorbike,10.22,10.3,100.04
38,16,motorbike,7.52,7.9,82.38
38,17,motorbike,5.29,6.8,67.89
38,18,motorbike,9.37,9.8,94.41
38,19,motorbike,4.3,3.9,61.45
38,20,motorbike,58.27,40.5,483.8
38,21,motorbike,10.4,10.5,101.3
38,22,motorbike,8.48,8.6,88.62
38,23,motorbike,4.24,3.7,61.06
38,24,motorbike,57.53,36.5,477.5
38,25,motorbike,5.99,7.1,72.44
38,26,motorbike,6.08,8.4,73.02
38,27,motorbike,4.47,6.1,62.55
38,28,motorbike,3.68,3.4,57.42
38,29,motorbike,11.91,11.5,111.87
38,30,motorbike,3.79,3.9,58.14
38,31,motorbike,9.33,9.1,94.15
38,32,motorbike,15.02,10.7,133.64
38,33,motorbike,11.91,11.5,111.87
38,34,motorbike,20.03,16.2,168.74
38,35,motorbike,19.71,15.4,166.47
38,36,motorbike,13.54,13.0,123.28
38,37,motorbike,6.89,7.3,78.28
38,39,motorbike,51.02,34.9,422.17
38,40,motorbike,51.24,34.9,424.04
38,41,motorbike,51.21,33.9,423.79
38,42,motorbike,6.96,7.5,78.74
38,43,motorbike,33.26,27.7,274.58
38,44,motorbike,51.68,35.1,427.78
38,45,motorbike,55.15,37.3,457.27
39,1,motorbike,59.34,32.6,492.89
39,2,motorbike,26.37,21.4,219.46
39,3,motorbike,41.06,30.3,337.51
39,4,motorbike,15.43,13.0,136.51
39,5,motorbike,75.91,44.3,641.69
39,6,motorbike,2.53,3.9,49.95
39,7,motorbike,29.99,22.3,248.42
39,8,motorbike,32.21,22.4,266.18
39,9,motorbike,17.71,12.9,152.47
39,10,motorbike,5.56,6.3,69.64
39,11,motorbike,42.09,26.1,346.27
39,12,motorbike,34.42,22.7,283.86
39,13,motorbike,43.96,30.0,362.16
39,14,motorbike,49.47,35.9,409.0
39,15,motorbike,47.89,34.0,395.56
39,16,motorbike,43.4,28.3,357.4
39,17,motorbike,59.4,34.8,493.4
39,18,motorbike,49.85,35.8,412.23
39,19,motorbike,58.75,32.3,487.88
39,20,motorbike,11.23,12.5,107.11
39,21,motorbike,44.03,29.1,362.75
39,22,motorbike,45.71,30.9,377.04
39,23,motorbike,58.69,32.1,487.37
39,24,motorbike,10.49,8.6,101.93
39,25,motorbike,60.5,36.1,503.0
39,26,motorbike,60.53,34.4,503.27
39,27,motorbike,57.88,32.8,480.48
39,28,motorbike,58.12,31.8,482.52
39,29,motorbike,64.28,37.5,537.02
39,30,motorbike,63.79,36.5,532.61
39,31,motorbike,61.71,35.0,513.89
39,32,motorbike,61.06,32.4,508.04
39,33,motorbike,64.28,37.5,537.02
39,34,motorbike,68.88,40.6,578.42
39,35,motorbike,68.55,39.7,575.45
39,36,motorbike,42.98,29.5,353.83
39,37,motorbike,44.91,31.1,370.23
39,38,motorbike,59.88,33.5,497.48
39,40,motorbike,3.76,6.3,57.94
39,41,motorbike,4.18,5.9,60.67
39,42,motorbike,44.96,31.3,370.66
39,43,motorbike,44.44,31.6,366.24
39,44,motorbike,4.64,7.2,63.66
39,45,motorbike,8.11,9.3,86.22
40,1,motorbike,55.48,32.2,460.08
40,2,motorbike,26.36,21.2,219.38
40,3,motorbike,41.05,30.2,337.42
40,4,motorbike,15.41,12.8,136.37
40,5,motorbike,72.05,43.9,606.95
40,6,motorbike,2.52,3.8,49.88
40,7,motorbike,30.68,22.5,253.94
40,8,motorbike,32.2,22.3,266.1
40,9,motorbike,18.4,13.1,157.3
40,10,motorbike,6.25,6.6,74.12
40,11,motorbike,38.23,25.7,314.34
40,12,motorbike,34.4,22.5,283.7
40,13,motorbike,43.95,29.9,362.08
40,14,motorbike,49.46,35.7,408.91
40,15,motorbike,47.87,33.8,395.39
40,16,motorbike,43.39,28.1,357.31
40,17,motorbike,55.54,34.3,460.59
40,18,motorbike,49.84,35.7,412.14
40,19,motorbike,54.88,31.9,454.98
40,20,motorbike,11.92,12.8,111.94
40,21,motorbike,44.02,28.9,362.67
40,22,motorbike,45.7,30.7,376.95
40,23,motorbike,54.83,31.7,454.55
40,24,motorbike,11.18,8.8,106.76
40,25,motorbike,56.64,35.7,469.94
40,26,motorbike,56.67,33.9,470.2
40,27,motorbike,54.02,32.4,447.67
40,28,motorbike,54.26,31.4,449.71
40,29,motorbike,60.42,37.0,502.28
40,30,motorbike,59.93,36.1,497.9
40,31,motorbike,57.85,34.6,480.23
40,32,motorbike,57.2,32.0,474.7
40,33,motorbike,60.42,37.0,502.28
40,34,motorbike,65.02,40.1,543.68
40,35,motorbike,64.69,39.3,540.71
40,36,motorbike,42.97,29.4,353.75
40,37,motorbike,44.89,30.9,370.06
40,38,motorbike,56.02,33.0,464.67
40,39,motorbike,3.7,6.2,57.55
40,41,motorbike,4.86,6.2,65.09
40,42,motorbike,44.95,31.1,370.58
40,43,motorbike,40.58,31.1,333.43
40,44,motorbike,5.33,7.4,68.14
40,45,motorbike,8.8,9.6,90.7
41,1,motorbike,59.25,31.2,492.12
41,2,motorbike,26.29,19.9,218.82
41,3,motorbike,40.97,28.9,336.75
41,4,motorbike,15.34,11.5,135.88
41,5,motorbike,75.82,42.9,640.88
41,6,motorbike,3.61,3.7,56.97
41,7,motorbike,28.72,20.3,238.26
41,8,motorbike,32.12,21.0,265.46
41,9,motorbike,16.44,11.0,143.58
41,10,motorbike,4.3,4.4,61.45
41,11,motorbike,42.0,24.6,345.5
41,12,motorbike,34.33,21.2,283.14
41,13,motorbike,43.87,28.6,361.39
41,14,motorbike,49.38,34.4,408.23
41,15,motorbike,47.8,32.5,394.8
41,16,motorbike,43.31,26.8,356.63
41,17,motorbike,59.31,33.3,492.63
41,18,motorbike,49.77,34.4,411.55
41,19,motorbike,58.66,30.9,487.11
41,20,motorbike,9.97,10.6,98.31
41,21,motorbike,43.94,27.6,361.99
41,22,motorbike,45.62,29.4,376.27
41,23,motorbike,58.6,30.7,486.6
41,24,motorbike,9.23,6.6,93.5
41,25,motorbike,60.41,34.7,502.19
41,26,motorbike,60.44,32.9,502.46
41,27,motorbike,57.79,31.3,479.72
41,28,motorbike,58.03,30.3,481.75
41,29,motorbike,64.19,36.0,536.21
41,30,motorbike,63.7,35.1,531.8
41,31,motorbike,61.62,33.6,513.08
41,32,motorbike,60.97,31.0,507.23
41,33,motorbike,64.2,36.0,536.3
41,34,motorbike,68.79,39.1,577.61
41,35,motorbike,68.46,38.3,574.64
41,36,motorbike,42.9,28.1,353.15
41,37,motorbike,44.82,29.6,369.47
41,38,motorbike,59.79,32.0,496.72
41,39,motorbike,4.55,6.1,63.08
41,40,motorbike,4.85,6.1,65.03
41,42,motorbike,44.88,29.8,369.98
41,43,motorbike,44.35,30.1,365.48
41,44,motorbike,0.81,1.6,40.0
41,45,motorbike,5.13,6.1,66.84
42,1,motorbike,14.15,10.8,127.55
42,2,motorbike,29.76,22.8,246.58
42,3,motorbike,12.71,13.4,117.47
42,4,motorbike,34.24,23.4,282.42
42,5,motorbike,31.68,25.9,261.94
42,6,motorbike,45.03,28.4,371.25
42,7,motorbike,72.05,46.2,606.95
42,8,motorbike,18.41,13.7,157.37
42,9,motorbike,59.77,36.8,496.55
42,10,motorbike,47.62,30.3,393.27
42,11,motorbike,78.18,46.7,662.12
42,12,motorbike,11.98,9.1,112.36
42,13,motorbike,3.76,4.6,57.94
42,14,motorbike,5.88,7.6,71.72
42,15,motorbike,5.82,7.5,71.33
42,16,motorbike,2.55,3.9,50.08
42,17,motorbike,11.19,10.4,106.83
42,18,motorbike,7.79,9.4,84.13
42,19,motorbike,7.96,6.4,85.24
42,20,motorbike,53.29,36.5,441.46
42,21,motorbike,5.42,6.5,68.73
42,22,motorbike,3.5,4.6,56.25
42,23,motorbike,7.9,6.2,84.85
42,24,motorbike,52.55,32.5,435.17
42,25,motorbike,12.3,11.7,114.6
42,26,motorbike,11.82,11.0,111.24
42,27,motorbike,8.13,8.7,86.34
42,28,motorbike,7.33,5.9,81.15
42,29,motorbike,15.57,14.0,137.49
42,30,motorbike,9.25,8.5,93.62
42,31,motorbike,12.99,11.6,119.43
42,32,motorbike,18.68,13.2,159.26
42,33,motorbike,15.57,14.0,137.49
42,34,motorbike,23.69,18.7,198.02
42,35,motorbike,23.37,17.9,195.46
42,36,motorbike,8.56,8.9,89.14
42,37,motorbike,0.07,0.2,40.0
42,38,motorbike,7.42,6.6,81.73
42,39,motorbike,46.04,30.9,379.84
42,40,motorbike,46.26,30.8,381.71
42,41,motorbike,46.24,29.8,381.54
42,43,motorbike,27.67,25.1,229.86
42,44,motorbike,46.7,31.1,385.45
42,45,motorbike,50.17,33.2,414.95
43,1,motorbike,31.33,24.7,259.14
43,2,motorbike,25.99,24.2,216.42
43,3,motorbike,24.37,24.3,203.46
43,4,motorbike,31.82,27.7,263.06
43,5,motorbike,48.03,38.0,396.75
43,6,motorbike,41.3,27.6,339.55
43,7,motorbike,70.86,45.4,596.24
43,8,motorbike,18.59,18.2,158.63
43,9,motorbike,57.39,36.0,476.31
43,10,motorbike,45.24,29.5,373.04
43,11,motorbike,66.7,40.8,558.8
43,12,motorbike,19.16,19.8,162.62
43,13,motorbike,25.24,22.5,210.42
43,14,motorbike,37.08,29.8,305.14
43,15,motorbike,31.17,29.7,257.86
43,16,motorbike,26.29,24.4,218.82
43,17,motorbike,31.39,26.8,259.62
43,18,motorbike,33.14,31.6,273.62
43,19,motorbike,30.74,24.4,254.42
43,20,motorbike,50.91,35.7,421.23
43,21,motorbike,28.24,25.8,234.42
43,22,motorbike,28.33,25.8,235.14
43,23,motorbike,30.68,24.2,253.94
43,24,motorbike,50.17,31.7,414.95
43,25,motorbike,32.5,28.2,268.5
43,26,motorbike,32.53,26.4,268.74
43,27,motorbike,26.48,24.0,220.34
43,28,motorbike,30.12,23.8,249.46
43,29,motorbike,36.28,29.5,298.74
43,30,motorbike,35.78,28.6,294.74
43,31,motorbike,33.7,27.1,278.1
43,32,motorbike,33.18,26.1,273.94
43,33,motorbike,36.28,29.5,298.74
43,34,motorbike,40.87,32.6,335.89
43,35,motorbike,40.55,31.8,333.17
43,36,motorbike,25.87,22.7,215.46
43,37,motorbike,26.71,24.0,222.18
43,38,motorbike,31.88,25.5,263.54
43,39,motorbike,42.49,30.0,349.67
43,40,motorbike,42.36,29.8,348.56
43,41,motorbike,43.85,29.1,361.23
43,42,motorbike,26.77,24.2,222.66
43,44,motorbike,44.32,30.3,365.22
43,45,motorbike,47.79,32.5,394.71
44,1,motorbike,59.3,31.2,492.55
44,2,motorbike,26.34,20.0,219.22
44,3,motorbike,41.03,28.9,337.25
44,4,motorbike,15.39,11.6,136.23
44,5,motorbike,75.88,42.9,641.42
44,6,motorbike,3.67,3.7,57.36
44,7,motorbike,29.97,21.1,248.26
44,8,motorbike,32.17,21.0,265.86
44,9,motorbike,17.69,11.8,152.33
44,10,motorbike,5.54,5.2,69.51
44,11,motorbike,42.05,24.7,345.92
44,12,motorbike,34.38,21.3,283.54
44,13,motorbike,43.93,28.6,361.9
44,14,motorbike,49.44,34.4,408.74
44,15,motorbike,47.85,32.5,395.23
44,16,motorbike,43.37,26.8,357.14
44,17,motorbike,59.37,33.4,493.14
44,18,motorbike,49.82,34.4,411.97
44,19,motorbike,58.71,30.9,487.53
44,20,motorbike,11.21,11.4,106.97
44,21,motorbike,44.0,27.6,362.5
44,22,motorbike,45.68,29.5,376.78
44,23,motorbike,58.65,30.7,487.02
44,24,motorbike,10.47,7.4,101.79
44,25,motorbike,60.47,34.7,502.73
44,26,motorbike,60.5,33.0,503.0
44,27,motorbike,57.84,31.4,480.14
44,28,motorbike,58.09,30.4,482.27
44,29,motorbike,64.25,36.0,536.75
44,30,motorbike,63.75,35.1,532.25
44,31,motorbike,61.67,33.6,513.53
44,32,motorbike,61.03,31.0,507.77
44,33,motorbike,64.25,36.0,536.75
44,34,motorbike,68.84,39.1,578.06
44,35,motorbike,68.52,38.3,575.18
44,36,motorbike,42.95,28.1,353.58
44,37,motorbike,44.87,29.7,369.89
44,38,motorbike,59.85,32.1,497.23
44,39,motorbike,4.61,6.2,63.47
44,40,motorbike,4.9,6.1,65.35
44,41,motorbike,1.72,2.0,44.68
44,42,motorbike,44.93,29.9,370.4
44,43,motorbike,44.4,30.2,365.9
44,45,motorbike,5.44,7.4,68.86
45,1,motorbike,64.3,35.8,537.2
45,2,motorbike,31.34,24.5,259.22
45,3,motorbike,46.02,33.5,379.67
45,4,motorbike,20.39,16.1,171.62
45,5,motorbike,80.88,47.5,687.74
45,6,motorbike,8.67,8.3,89.85
45,7,motorbike,26.23,19.6,218.34
45,8,motorbike,37.17,25.6,305.86
45,9,motorbike,13.95,10.3,126.15
45,10,motorbike,5.55,6.9,69.58
45,11,motorbike,34.16,24.5,281.78
45,12,motorbike,39.38,25.8,323.54
45,13,motorbike,48.92,33.2,404.32
45,14,motorbike,54.44,39.0,451.24
45,15,motorbike,52.85,37.1,437.73
45,16,motorbike,48.36,31.4,399.56
45,17,motorbike,64.36,37.9,537.74
45,18,motorbike,54.82,39.0,454.47
45,19,motorbike,63.71,35.5,531.89
45,20,motorbike,7.48,9.9,82.12
45,21,motorbike,48.99,32.2,404.92
45,22,motorbike,50.67,34.0,419.2
45,23,motorbike,63.65,35.3,531.35
45,24,motorbike,6.74,5.9,77.31
45,25,motorbike,65.47,39.3,547.73
45,26,motorbike,65.49,37.5,547.91
45,27,motorbike,62.84,35.9,524.06
45,28,motorbike,63.08,34.9,526.22
45,29,motorbike,69.25,40.6,581.75
45,30,motorbike,68.75,39.7,577.25
45,31,motorbike,66.67,38.2,558.53
45,32,motorbike,66.02,35.6,552.68
45,33,motorbike,69.25,40.6,581.75
45,34,motorbike,73.84,43.7,623.06
45,35,motorbike,73.52,42.9,620.18
45,36,motorbike,47.95,32.7,396.08
45,37,motorbike,49.87,34.2,412.39
45,38,motorbike,64.84,36.6,542.06
45,39,motorbike,9.6,10.7,95.9
45,40,motorbike,9.9,10.7,97.85
45,41,motorbike,6.23,7.1,74.0
45,42,motorbike,49.93,34.4,412.9
45,43,motorbike,49.4,34.7,408.4
45,44,motorbike,5.93,7.3,72.05
