from_id,to_id,method,distance_km,time_min,cost_baht
31,7,driving-car,89.37,64.1,776.88
31,8,driving-car,29.32,29.5,243.06
31,9,driving-car,75.9,52.4,641.6
31,10,driving-car,63.75,44.2,532.25
31,11,driving-car,85.21,58.3,733.2
31,12,driving-car,22.9,23.7,191.7
31,13,driving-car,14.67,18.1,131.19
31,14,driving-car,12.77,17.0,117.89
31,15,driving-car,17.26,23.0,149.32
31,16,driving-car,13.46,17.2,122.72
31,17,driving-car,3.94,7.0,59.11
31,18,driving-car,17.06,22.9,147.92
31,19,driving-car,6.69,9.4,76.98
31,20,driving-car,69.42,51.9,583.28
31,21,driving-car,16.34,20.5,142.88
31,22,driving-car,14.42,18.1,129.44
31,23,driving-car,6.63,9.1,76.59
31,24,driving-car,68.69,47.0,576.71
31,25,driving-car,5.86,8.7,71.59
31,26,driving-car,2.95,4.2,52.67
31,27,driving-car,10.94,11.9,105.08
31,28,driving-car,8.0,10.6,85.5
31,29,driving-car,5.37,6.6,68.41
31,30,driving-car,11.48,15.5,108.86
31,32,driving-car,10.92,10.7,104.94
31,33,driving-car,5.37,6.6,68.41
31,34,driving-car,8.9,11.5,91.35
31,35,driving-car,8.58,10.5,89.27
31,36,driving-car,19.48,23.5,164.86
31,37,driving-car,12.83,16.4,118.31
31,38,driving-car,8.78,12.5,90.57
31,39,driving-car,61.01,44.9,507.59
31,40,driving-car,60.88,44.6,506.42
31,41,driving-car,62.37,43.7,519.83
31,42,driving-car,12.9,16.7,118.8
31,43,driving-car,34.36,35.6,283.38
31,44,driving-car,62.83,45.2,523.97
31,45,driving-car,66.31,47.9,555.29
32,1,driving-car,5.61,5.5,69.97
32,2,driving-car,41.85,32.2,344.23
32,3,driving-car,26.04,26.9,216.82
32,4,driving-car,47.67,36.6,393.7
32,5,driving-car,21.58,22.3,181.14
32,6,driving-car,57.23,35.9,474.95
32,7,driving-car,86.78,58.2,749.69
32,8,driving-car,31.73,27.3,262.34
32,9,driving-car,73.31,46.5,618.29
32,10,driving-car,61.16,38.3,508.94
32,11,driving-car,82.62,52.5,706.01
32,12,driving-car,25.31,21.5,210.98
32,13,driving-car,17.09,15.9,148.13
32,14,driving-car,17.37,15.8,150.09
32,15,driving-car,19.67,20.8,166.19
32,16,driving-car,15.87,15.0,139.59
32,17,driving-car,7.07,9.6,79.45
32,18,driving-car,21.66,21.7,181.78
32,19,driving-car,11.04,9.0,105.78
32,20,driving-car,66.83,46.1,559.97
32,21,driving-car,18.75,18.3,159.75
32,22,driving-car,16.83,15.9,146.31
32,23,driving-car,10.98,8.8,105.36
32,24,driving-car,66.09,41.1,553.31
32,25,driving-car,8.98,11.4,91.87
32,26,driving-car,6.98,7.8,78.87
32,27,driving-car,10.17,9.6,99.69
32,28,driving-car,10.41,8.4,101.37
32,29,driving-car,10.74,11.6,103.68
32,30,driving-car,16.08,14.3,141.06
32,31,driving-car,8.16,8.6,86.54
32,33,driving-car,10.74,11.6,103.68
32,34,driving-car,15.31,15.5,135.67
32,35,driving-car,14.98,14.4,133.36
32,36,driving-car,21.89,21.3,183.62
32,37,driving-car,15.25,14.2,135.25
32,38,driving-car,12.17,10.5,113.69
32,39,driving-car,58.41,39.0,484.98
32,40,driving-car,58.29,38.7,483.97
32,41,driving-car,59.77,37.8,496.55
32,42,driving-car,15.32,14.5,135.74
32,43,driving-car,31.75,31.7,262.5
32,44,driving-car,60.24,39.3,500.66
32,45,driving-car,63.71,42.1,531.89
33,1,driving-car,7.5,9.2,82.25
33,2,driving-car,45.55,39.5,375.67
33,3,driving-car,24.74,30.5,206.42
33,4,driving-car,46.26,43.0,381.71
33,5,driving-car,21.02,21.9,176.66
33,6,driving-car,60.93,43.2,506.87
33,7,driving-car,90.49,65.5,788.64
33,8,driving-car,30.43,31.0,251.94
33,9,driving-car,77.01,53.8,651.59
33,10,driving-car,64.87,45.6,542.33
33,11,driving-car,86.33,59.7,744.96
33,12,driving-car,24.01,25.1,200.58
33,13,driving-car,15.79,19.5,139.03
33,14,driving-car,13.88,18.4,125.66
33,15,driving-car,18.37,24.4,157.09
33,16,driving-car,14.57,18.6,130.49
33,17,driving-car,5.06,8.4,66.39
33,18,driving-car,18.17,24.3,155.69
33,19,driving-car,7.8,10.8,84.2
33,20,driving-car,70.54,53.3,593.36
33,21,driving-car,17.45,21.9,150.65
33,22,driving-car,15.53,19.5,137.21
33,23,driving-car,7.74,10.5,83.81
33,24,driving-car,69.8,48.4,586.7
33,25,driving-car,3.68,7.1,57.42
33,26,driving-car,4.06,5.6,59.89
33,27,driving-car,12.06,13.3,112.92
33,28,driving-car,9.11,12.0,92.72
33,29,driving-car,0.0,0.0,40.0
33,30,driving-car,12.59,16.9,116.63
33,31,driving-car,3.8,4.7,58.2
33,32,driving-car,12.03,12.1,112.71
33,34,driving-car,8.27,12.1,87.25
33,35,driving-car,7.95,11.0,85.18
33,36,driving-car,20.59,24.9,173.22
33,37,driving-car,13.95,17.9,126.15
33,38,driving-car,9.89,13.9,97.78
33,39,driving-car,62.12,46.3,517.58
33,40,driving-car,61.99,46.0,516.41
33,41,driving-car,63.48,45.1,529.82
33,42,driving-car,14.02,18.1,126.64
33,43,driving-car,35.48,37.0,292.34
33,44,driving-car,63.94,46.6,533.96
33,45,driving-car,67.42,49.3,565.28
34,1,driving-car,12.11,12.7,113.27
34,2,driving-car,50.16,43.0,414.86
34,3,driving-car,32.54,34.1,268.82
34,4,driving-car,54.06,46.6,448.01
34,5,driving-car,11.95,19.2,112.15
34,6,driving-car,65.54,46.7,548.36
34,7,driving-car,95.1,69.0,837.05
34,8,driving-car,38.23,34.5,314.34
34,9,driving-car,81.63,57.3,695.62
34,10,driving-car,69.48,49.1,583.82
34,11,driving-car,90.94,63.3,793.37
34,12,driving-car,31.81,28.7,262.98
34,13,driving-car,23.58,23.1,197.14
34,14,driving-car,23.87,23.0,199.46
34,15,driving-car,26.17,28.0,217.86
34,16,driving-car,22.37,22.2,187.46
34,17,driving-car,10.47,16.1,101.79
34,18,driving-car,28.16,28.9,233.78
34,19,driving-car,17.54,16.2,151.28
34,20,driving-car,75.15,56.9,634.85
34,21,driving-car,25.25,25.5,210.5
34,22,driving-car,23.33,23.1,195.14
34,23,driving-car,17.48,16.0,150.86
34,24,driving-car,74.41,51.9,628.19
34,25,driving-car,9.1,14.8,92.65
34,26,driving-car,9.48,13.3,95.12
34,27,driving-car,16.67,16.8,145.19
34,28,driving-car,16.91,15.6,146.87
34,29,driving-car,5.68,8.5,70.42
34,30,driving-car,22.58,21.5,189.14
34,31,driving-car,8.46,10.6,88.49
34,32,driving-car,16.64,15.6,144.98
34,33,driving-car,5.68,8.5,70.42
34,35,driving-car,0.33,1.1,40.0
34,36,driving-car,28.39,28.5,235.62
34,37,driving-car,21.74,21.4,182.42
34,38,driving-car,18.67,17.7,159.19
34,39,driving-car,66.73,49.8,559.07
34,40,driving-car,66.6,49.5,557.9
34,41,driving-car,68.09,48.6,571.31
34,42,driving-car,21.81,21.7,182.98
34,43,driving-car,40.09,40.5,329.27
34,44,driving-car,68.56,50.1,575.54
34,45,driving-car,72.03,52.9,606.77
35,1,driving-car,11.78,11.6,110.96
35,2,driving-car,49.84,42.0,412.14
35,3,driving-car,32.21,33.0,266.18
35,4,driving-car,53.74,45.5,445.29
35,5,driving-car,11.62,18.1,109.84
35,6,driving-car,65.22,45.7,545.48
35,7,driving-car,94.77,67.9,833.58
35,8,driving-car,37.91,33.5,311.78
35,9,driving-car,81.3,56.3,692.15
35,10,driving-car,69.15,48.1,580.85
35,11,driving-car,90.61,62.2,789.9
35,12,driving-car,31.48,27.7,260.34
35,13,driving-car,23.26,22.0,194.58
35,14,driving-car,23.55,22.0,196.9
35,15,driving-car,25.84,26.9,215.22
35,16,driving-car,22.05,21.1,184.9
35,17,driving-car,10.15,15.0,99.55
35,18,driving-car,27.83,27.8,231.14
35,19,driving-car,17.21,15.2,148.97
35,20,driving-car,74.82,55.8,631.88
35,21,driving-car,24.92,24.4,207.86
35,22,driving-car,23.0,22.1,192.5
35,23,driving-car,17.15,15.0,148.55
35,24,driving-car,74.08,50.8,625.22
35,25,driving-car,8.77,13.7,90.5
35,26,driving-car,9.15,12.3,92.97
35,27,driving-car,16.34,15.8,142.88
35,28,driving-car,16.58,14.5,144.56
35,29,driving-car,5.35,7.4,68.28
35,30,driving-car,22.25,20.4,186.5
35,31,driving-car,8.14,9.6,86.41
35,32,driving-car,16.32,14.6,142.74
35,33,driving-car,5.35,7.4,68.28
35,34,driving-car,0.33,1.1,40.0
35,36,driving-car,28.06,27.4,232.98
35,37,driving-car,21.42,20.4,179.86
35,38,driving-car,18.34,16.6,156.88
35,39,driving-car,66.41,48.7,556.19
35,40,driving-car,66.28,48.5,555.02
35,41,driving-car,67.77,47.5,568.43
35,42,driving-car,21.49,20.7,180.42
35,43,driving-car,39.76,39.5,326.58
35,44,driving-car,68.23,49.1,572.57
35,45,driving-car,71.7,51.8,603.8
36,1,driving-car,17.44,17.1,150.58
36,2,driving-car,26.47,26.0,220.26
36,3,driving-car,4.89,9.8,65.28
36,4,driving-car,30.94,26.8,256.02
36,5,driving-car,34.14,33.8,281.62
36,6,driving-car,41.74,33.1,343.29
36,7,driving-car,68.76,55.3,577.34
36,8,driving-car,15.11,14.7,134.27
36,9,driving-car,56.48,43.6,468.58
36,10,driving-car,44.33,35.4,365.31
36,11,driving-car,74.89,55.9,632.51
36,12,driving-car,8.69,8.9,89.98
36,13,driving-car,5.63,6.7,70.09
36,14,driving-car,12.49,17.2,115.93
36,15,driving-car,11.56,15.8,109.42
36,16,driving-car,6.68,9.1,76.92
36,17,driving-car,17.5,19.8,151.0
36,18,driving-car,13.53,18.2,123.21
36,19,driving-car,14.17,15.4,127.69
36,20,driving-car,50.0,43.1,413.5
36,21,driving-car,8.63,10.9,89.59
36,22,driving-car,8.72,11.0,90.18
36,23,driving-car,14.12,15.2,127.34
36,24,driving-car,49.26,38.2,407.21
36,25,driving-car,18.6,21.5,158.7
36,26,driving-car,18.63,19.3,158.91
36,27,driving-car,12.58,16.3,116.56
36,28,driving-car,13.55,14.7,123.35
36,29,driving-car,22.38,23.1,187.54
36,30,driving-car,15.47,18.1,136.79
36,31,driving-car,19.81,20.1,167.17
36,32,driving-car,19.29,18.9,163.53
36,33,driving-car,22.38,23.1,187.54
36,34,driving-car,26.98,27.0,224.34
36,35,driving-car,26.65,25.9,221.7
36,37,driving-car,7.07,8.8,79.45
36,38,driving-car,13.63,15.7,123.91
36,39,driving-car,42.75,36.2,351.88
36,40,driving-car,42.97,36.1,353.75
36,41,driving-car,42.94,34.9,353.49
36,42,driving-car,7.13,9.0,79.84
36,43,driving-car,26.17,29.5,217.86
36,44,driving-car,43.41,36.4,357.48
36,45,driving-car,46.88,39.1,386.98
37,1,driving-car,14.09,13.3,127.13
37,2,driving-car,29.7,28.2,246.1
37,3,driving-car,12.65,16.5,117.05
37,4,driving-car,34.18,29.0,281.94
37,5,driving-car,31.62,32.2,261.46
37,6,driving-car,44.97,35.3,370.75
37,7,driving-car,71.99,57.5,606.41
37,8,driving-car,18.35,16.9,156.95
37,9,driving-car,59.71,45.8,496.03
37,10,driving-car,47.56,37.6,392.76
37,11,driving-car,78.12,58.1,661.58
37,12,driving-car,11.92,11.1,111.94
37,13,driving-car,3.7,5.5,57.55
37,14,driving-car,5.82,9.3,71.33
37,15,driving-car,5.76,9.1,70.94
37,16,driving-car,2.49,4.6,49.69
37,17,driving-car,11.13,12.8,106.41
37,18,driving-car,7.73,11.5,83.75
37,19,driving-car,7.9,7.8,84.85
37,20,driving-car,53.23,45.3,440.95
37,21,driving-car,5.36,7.8,68.34
37,22,driving-car,3.44,5.5,55.86
37,23,driving-car,7.84,7.6,84.46
37,24,driving-car,52.49,40.4,434.67
37,25,driving-car,12.24,14.4,114.18
37,26,driving-car,11.76,13.5,110.82
37,27,driving-car,8.07,10.6,85.95
37,28,driving-car,7.27,7.1,80.75
37,29,driving-car,15.51,17.3,137.07
37,30,driving-car,9.19,10.4,93.23
37,31,driving-car,12.93,14.3,119.01
37,32,driving-car,18.62,16.2,158.84
37,33,driving-car,15.51,17.3,137.07
37,34,driving-car,23.63,23.2,197.54
37,35,driving-car,23.31,22.1,194.98
37,36,driving-car,8.5,10.9,88.75
37,38,driving-car,7.36,8.0,81.34
37,39,driving-car,45.98,38.4,379.33
37,40,driving-car,46.2,38.3,381.2
37,41,driving-car,46.18,37.1,381.03
37,42,driving-car,0.07,0.3,40.0
37,43,driving-car,27.61,31.2,229.38
37,44,driving-car,46.64,38.6,384.94
37,45,driving-car,50.11,41.3,414.44
38,1,driving-car,10.49,10.4,101.93
38,2,driving-car,34.73,33.5,286.34
38,3,driving-car,17.68,21.8,152.26
38,4,driving-car,39.21,34.3,322.18
38,5,driving-car,28.02,29.3,232.66
38,6,driving-car,50.01,40.6,413.58
38,7,driving-car,77.02,62.8,651.68
38,8,driving-car,23.38,22.2,195.54
38,9,driving-car,64.74,51.1,541.16
38,10,driving-car,52.6,42.9,435.6
38,11,driving-car,84.11,57.4,721.65
38,12,driving-car,16.96,16.4,147.22
38,13,driving-car,8.73,10.7,90.25
38,14,driving-car,5.09,6.4,66.59
38,15,driving-car,10.22,12.9,100.04
38,16,driving-car,7.52,9.9,82.38
38,17,driving-car,5.29,8.5,67.89
38,18,driving-car,9.37,12.3,94.41
38,19,driving-car,4.3,4.9,61.45
38,20,driving-car,58.27,50.6,483.8
38,21,driving-car,10.4,13.1,101.3
38,22,driving-car,8.48,10.8,88.62
38,23,driving-car,4.24,4.7,61.06
38,24,driving-car,57.53,45.7,477.5
38,25,driving-car,5.99,8.8,72.44
38,26,driving-car,6.08,10.5,73.02
38,27,driving-car,4.47,7.7,62.55
38,28,driving-car,3.68,4.2,57.42
38,29,driving-car,11.91,14.4,111.87
38,30,driving-car,3.79,4.9,58.14
38,31,driving-car,9.33,11.4,94.15
38,32,driving-car,15.02,13.3,133.64
38,33,driving-car,11.91,14.4,111.87
38,34,driving-car,20.03,20.3,168.74
38,35,driving-car,19.71,19.2,166.47
38,36,driving-car,13.54,16.2,123.28
38,37,driving-car,6.89,9.1,78.28
38,39,driving-car,51.02,43.7,422.17
38,40,driving-car,51.24,43.6,424.04
38,41,driving-car,51.21,42.4,423.79
38,42,driving-car,6.96,9.4,78.74
38,43,driving-car,33.26,34.6,274.58
38,44,driving-car,51.68,43.9,427.78
38,45,driving-car,55.15,46.6,457.27
39,1,driving-car,59.34,40.8,492.89
39,2,driving-car,26.37,26.7,219.46
39,3,driving-car,41.06,37.9,337.51
39,4,driving-car,15.43,16.2,136.51
39,5,driving-car,75.91,55.4,641.69
39,6,driving-car,2.53,4.9,49.95
39,7,driving-car,29.99,27.8,248.42
39,8,driving-car,32.21,28.1,266.18
39,9,driving-car,17.71,16.1,152.47
39,10,driving-car,5.56,7.9,69.64
39,11,driving-car,42.09,32.6,346.27
39,12,driving-car,34.42,28.3,283.86
39,13,driving-car,43.96,37.5,362.16
39,14,driving-car,49.47,44.8,409.0
39,15,driving-car,47.89,42.4,395.56
39,16,driving-car,43.4,35.3,357.4
39,17,driving-car,59.4,43.5,493.4
39,18,driving-car,49.85,44.8,412.23
39,19,driving-car,58.75,40.4,487.88
39,20,driving-car,11.23,15.7,107.11
39,21,driving-car,44.03,36.3,362.75
39,22,driving-car,45.71,38.6,377.04
39,23,driving-car,58.69,40.2,487.37
39,24,driving-car,10.49,10.7,101.93
39,25,driving-car,60.5,45.1,503.0
39,26,driving-car,60.53,43.0,503.27
39,27,driving-car,57.88,41.0,480.48
39,28,driving-car,58.12,39.7,482.52
39,29,driving-car,64.28,46.8,537.02
39,30,driving-car,63.79,45.6,532.61
39,31,driving-car,61.71,43.8,513.89
39,32,driving-car,61.06,40.5,508.04
39,33,driving-car,64.28,46.8,537.02
39,34,driving-car,68.88,50.7,578.42
39,35,driving-car,68.55,49.6,575.45
39,36,driving-car,42.98,36.9,353.83
39,37,driving-car,44.91,38.8,370.23
39,38,driving-car,59.88,41.9,497.48
39,40,driving-car,3.76,7.9,57.94
39,41,driving-car,4.18,7.4,60.67
39,42,driving-car,44.96,39.1,370.66
39,43,driving-car,44.44,39.5,366.24
39,44,driving-car,4.64,9.0,63.66
39,45,driving-car,8.11,11.7,86.22
40,1,driving-car,55.48,40.3,460.08
40,2,driving-car,26.36,26.5,219.38
40,3,driving-car,41.05,37.7,337.42
40,4,driving-car,15.41,16.0,136.37
40,5,driving-car,72.05,54.9,606.95
40,6,driving-car,2.52,4.7,49.88
40,7,driving-car,30.68,28.1,253.94
40,8,driving-car,32.2,27.8,266.1
40,9,driving-car,18.4,16.4,157.3
40,10,driving-car,6.25,8.2,74.12
40,11,driving-car,38.23,32.1,314.34
40,12,driving-car,34.4,28.1,283.7
40,13,driving-car,43.95,37.3,362.08
40,14,driving-car,49.46,44.6,408.91
40,15,driving-car,47.87,42.2,395.39
40,16,driving-car,43.39,35.1,357.31
40,17,driving-car,55.54,42.9,460.59
40,18,driving-car,49.84,44.6,412.14
40,19,driving-car,54.88,39.9,454.98
40,20,driving-car,11.92,16.0,111.94
40,21,driving-car,44.02,36.1,362.67
40,22,driving-car,45.7,38.4,376.95
40,23,driving-car,54.83,39.6,454.55
40,24,driving-car,11.18,11.0,106.76
40,25,driving-car,56.64,44.6,469.94
40,26,driving-car,56.67,42.4,470.2
40,27,driving-car,54.02,40.4,447.67
40,28,driving-car,54.26,39.2,449.71
40,29,driving-car,60.42,46.3,502.28
40,30,driving-car,59.93,45.1,497.9
40,31,driving-car,57.85,43.3,480.23
40,32,driving-car,57.2,40.0,474.7
40,33,driving-car,60.42,46.3,502.28
40,34,driving-car,65.02,50.2,543.68
40,35,driving-car,64.69,49.1,540.71
40,36,driving-car,42.97,36.7,353.75
40,37,driving-car,44.89,38.6,370.06
40,38,driving-car,56.02,41.3,464.67
40,39,driving-car,3.7,7.8,57.55
40,41,driving-car,4.86,7.7,65.09
40,42,driving-car,44.95,38.9,370.58
40,43,driving-car,40.58,38.9,333.43
40,44,driving-car,5.33,9.2,68.14
40,45,driving-car,8.8,12.0,90.7
41,1,driving-car,59.25,39.0,492.12
41,2,driving-car,26.29,24.9,218.82
41,3,driving-car,40.97,36.1,336.75
41,4,driving-car,15.34,14.4,135.88
41,5,driving-car,75.82,53.6,640.88
41,6,driving-car,3.61,4.6,56.97
41,7,driving-car,28.72,25.4,238.26
41,8,driving-car,32.12,26.2,265.46
41,9,driving-car,16.44,13.7,143.58
41,10,driving-car,4.3,5.5,61.45
41,11,driving-car,42.0,30.8,345.5
41,12,driving-car,34.33,26.5,283.14
41,13,driving-car,43.87,35.7,361.39
41,14,driving-car,49.38,43.0,408.23
41,15,driving-car,47.8,40.6,394.8
41,16,driving-car,43.31,33.5,356.63
41,17,driving-car,59.31,41.7,492.63
41,18,driving-car,49.77,43.0,411.55
41,19,driving-car,58.66,38.6,487.11
41,20,driving-car,9.97,13.2,98.31
41,21,driving-car,43.94,34.5,361.99
41,22,driving-car,45.62,36.8,376.27
41,23,driving-car,58.6,38.4,486.6
41,24,driving-car,9.23,8.3,93.5
41,25,driving-car,60.41,43.3,502.19
41,26,driving-car,60.44,41.2,502.46
41,27,driving-car,57.79,39.2,479.72
41,28,driving-car,58.03,37.9,481.75
41,29,driving-car,64.19,45.0,536.21
41,30,driving-car,63.7,43.8,531.8
41,31,driving-car,61.62,42.0,513.08
41,32,driving-car,60.97,38.7,507.23
41,33,driving-car,64.2,45.0,536.3
41,34,driving-car,68.79,48.9,577.61
41,35,driving-car,68.46,47.8,574.64
41,36,driving-car,42.9,35.1,353.15
41,37,driving-car,44.82,37.0,369.47
41,38,driving-car,59.79,40.0,496.72
41,39,driving-car,4.55,7.6,63.08
41,40,driving-car,4.85,7.6,65.03
41,42,driving-car,44.88,37.3,369.98
41,43,driving-car,44.35,37.7,365.48
41,44,driving-car,0.81,2.0,40.0
41,45,driving-car,5.13,7.6,66.84
42,1,driving-car,14.15,13.5,127.55
42,2,driving-car,29.76,28.5,246.58
42,3,driving-car,12.71,16.7,117.47
42,4,driving-car,34.24,29.2,282.42
42,5,driving-car,31.68,32.4,261.94
42,6,driving-car,45.03,35.6,371.25
42,7,driving-car,72.05,57.7,606.95
42,8,driving-car,18.41,17.2,157.37
42,9,driving-car,59.77,46.0,496.55
42,10,driving-car,47.62,37.8,393.27
42,11,driving-car,78.18,58.3,662.12
42,12,driving-car,11.98,11.3,112.36
42,13,driving-car,3.76,5.7,57.94
42,14,driving-car,5.88,9.5,71.72
42,15,driving-car,5.82,9.3,71.33
42,16,driving-car,2.55,4.8,50.08
42,17,driving-car,11.19,13.0,106.83
42,18,driving-car,7.79,11.7,84.13
42,19,driving-car,7.96,8.0,85.24
42,20,driving-car,53.29,45.6,441.46
42,21,driving-car,5.42,8.1,68.73
42,22,driving-car,3.5,5.7,56.25
42,23,driving-car,7.9,7.8,84.85
42,24,driving-car,52.55,40.6,435.17
42,25,driving-car,12.3,14.7,114.6
42,26,driving-car,11.82,13.7,111.24
42,27,driving-car,8.13,10.8,86.34
42,28,driving-car,7.33,7.3,81.15
42,29,driving-car,15.57,17.6,137.49
42,30,driving-car,9.25,10.7,93.62
42,31,driving-car,12.99,14.5,119.43
42,32,driving-car,18.68,16.5,159.26
42,33,driving-car,15.57,17.6,137.49
42,34,driving-car,23.69,23.4,198.02
42,35,driving-car,23.37,22.3,195.46
42,36,driving-car,8.56,11.1,89.14
42,37,driving-car,0.07,0.3,40.0
42,38,driving-car,7.42,8.3,81.73
42,39,driving-car,46.04,38.6,379.84
42,40,driving-car,46.26,38.6,381.71
42,41,driving-car,46.24,37.3,381.54
42,43,driving-car,27.67,31.4,229.86
42,44,driving-car,46.7,38.8,385.45
42,45,driving-car,50.17,41.6,414.95
43,1,driving-car,31.33,30.9,259.14
43,2,driving-car,25.99,30.2,216.42
43,3,driving-car,24.37,30.4,203.46
43,4,driving-car,31.82,34.6,263.06
43,5,driving-car,48.03,47.6,396.75
43,6,driving-car,41.3,34.4,339.55
43,7,driving-car,70.86,56.7,596.24
43,8,driving-car,18.59,22.8,158.63
43,9,driving-car,57.39,45.1,476.31
43,10,driving-car,45.24,36.8,373.04
43,11,driving-car,66.7,51.0,558.8
43,12,driving-car,19.16,24.7,162.62
43,13,driving-car,25.24,28.1,210.42
43,14,driving-car,37.08,37.2,305.14
43,15,driving-car,31.17,37.2,257.86
43,16,driving-car,26.29,30.5,218.82
43,17,driving-car,31.39,33.5,259.62
43,18,driving-car,33.14,39.5,273.62
43,19,driving-car,30.74,30.5,254.42
43,20,driving-car,50.91,44.6,421.23
43,21,driving-car,28.24,32.2,234.42
43,22,driving-car,28.33,32.3,235.14
43,23,driving-car,30.68,30.2,253.94
43,24,driving-car,50.17,39.6,414.95
43,25,driving-car,32.5,35.2,268.5
43,26,driving-car,32.53,33.0,268.74
43,27,driving-car,26.48,30.0,220.34
43,28,driving-car,30.12,29.8,249.46
43,29,driving-car,36.28,36.9,298.74
43,30,driving-car,35.78,35.7,294.74
43,31,driving-car,33.7,33.9,278.1
43,32,driving-car,33.18,32.7,273.94
43,33,driving-car,36.28,36.9,298.74
43,34,driving-car,40.87,40.8,335.89
43,35,driving-car,40.55,39.7,333.17
43,36,driving-car,25.87,28.4,215.46
43,37,driving-car,26.71,30.0,222.18
43,38,driving-car,31.88,31.9,263.54
43,39,driving-car,42.49,37.5,349.67
43,40,driving-car,42.36,37.3,348.56
43,41,driving-car,43.85,36.3,361.23
43,42,driving-car,26.77,30.3,222.66
43,44,driving-car,44.32,37.9,365.22
43,45,driving-car,47.79,40.6,394.71
44,1,driving-car,59.3,39.0,492.55
44,2,driving-car,26.34,25.0,219.22
44,3,driving-car,41.03,36.2,337.25
44,4,driving-car,15.39,14.4,136.23
44,5,driving-car,75.88,53.6,641.42
44,6,driving-car,3.67,4.7,57.36
44,7,driving-car,29.97,26.4,248.26
44,8,driving-car,32.17,26.3,265.86
44,9,driving-car,17.69,14.7,152.33
44,10,driving-car,5.54,6.5,69.51
44,11,driving-car,42.05,30.9,345.92
44,12,driving-car,34.38,26.6,283.54
44,13,driving-car,43.93,35.8,361.9
44,14,driving-car,49.44,43.1,408.74
44,15,driving-car,47.85,40.7,395.23
44,16,driving-car,43.37,33.6,357.14
44,17,driving-car,59.37,41.7,493.14
44,18,driving-car,49.82,43.0,411.97
44,19,driving-car,58.71,38.6,487.53
44,20,driving-car,11.21,14.2,106.97
44,21,driving-car,44.0,34.5,362.5
44,22,driving-car,45.68,36.8,376.78
44,23,driving-car,58.65,38.4,487.02
44,24,driving-car,10.47,9.2,101.79
44,25,driving-car,60.47,43.4,502.73
44,26,driving-car,60.5,41.2,503.0
44,27,driving-car,57.84,39.2,480.14
44,28,driving-car,58.09,38.0,482.27
44,29,driving-car,64.25,45.1,536.75
44,30,driving-car,63.75,43.9,532.25
44,31,driving-car,61.67,42.0,513.53
44,32,driving-car,61.03,38.7,507.77
44,33,driving-car,64.25,45.1,536.75
44,34,driving-car,68.84,48.9,578.06
44,35,driving-car,68.52,47.9,575.18
44,36,driving-car,42.95,35.2,353.58
44,37,driving-car,44.87,37.1,369.89
44,38,driving-car,59.85,40.1,497.23
44,39,driving-car,4.61,7.7,63.47
44,40,driving-car,4.9,7.6,65.35
44,41,driving-car,1.72,2.6,44.68
44,42,driving-car,44.93,37.3,370.4
44,43,driving-car,44.4,37.7,365.9
44,45,driving-car,5.44,9.2,68.86
45,1,driving-car,64.3,44.7,537.2
45,2,driving-car,31.34,30.7,259.22
45,3,driving-car,46.02,41.9,379.67
45,4,driving-car,20.39,20.2,171.62
45,5,driving-car,80.88,59.3,687.74
45,6,driving-car,8.67,10.4,89.85
45,7,driving-car,26.23,24.5,218.34
45,8,driving-car,37.17,32.0,305.86
45,9,driving-car,13.95,12.9,126.15
45,10,driving-car,5.55,8.6,69.58
45,11,driving-car,34.16,30.7,281.78
45,12,driving-car,39.38,32.3,323.54
45,13,driving-car,48.92,41.5,404.32
45,14,driving-car,54.44,48.8,451.24
45,15,driving-car,52.85,46.4,437.73
45,16,driving-car,48.36,39.3,399.56
45,17,driving-car,64.36,47.4,537.74
45,18,driving-car,54.82,48.7,454.47
45,19,driving-car,63.71,44.3,531.89
45,20,driving-car,7.48,12.4,82.12
45,21,driving-car,48.99,40.3,404.92
45,22,driving-car,50.67,42.6,419.2
45,23,driving-car,63.65,44.1,531.35
45,24,driving-car,6.74,7.4,77.31
45,25,driving-car,65.47,49.1,547.73
45,26,driving-car,65.49,46.9,547.91
45,27,driving-car,62.84,44.9,524.06
45,28,driving-car,63.08,43.7,526.22
45,29,driving-car,69.25,50.8,581.75
45,30,driving-car,68.75,49.6,577.25
45,31,driving-car,66.67,47.7,558.53
45,32,driving-car,66.02,44.4,552.68
45,33,driving-car,69.25,50.8,581.75
45,34,driving-car,73.84,54.6,623.06
45,35,driving-car,73.52,53.6,620.18
45,36,driving-car,47.95,40.9,396.08
45,37,driving-car,49.87,42.8,412.39
45,38,driving-car,64.84,45.8,542.06
45,39,driving-car,9.6,13.4,95.9
45,40,driving-car,9.9,13.4,97.85
45,41,driving-car,6.23,8.9,74.0
45,42,driving-car,49.93,43.0,412.9
45,43,driving-car,49.4,43.4,408.4
45,44,driving-car,5.93,9.2,72.05
